ASIN,Adjusted Actual Sales,Estimated Sales (Theory),Adjusted Sales (Full Logic),Estimated Sales (Category Curve),Accuracy - Theory,Accuracy - Full Logic,Accuracy - Category
B0B1P26Q8H,278.08395061728396,420.60867187202535,373.0593933233629,74.97809816922495,0.48747591891452746,0.6584648538858329,0.2696239678801685
B0B337ZY41,896.0,391.41341589172504,257.86024634746656,177.1033723165948,0.43684533023630023,0.2877904535127974,0.19766001374619957
B0B4YLLV8J,15.065913370998118,39.40332003294381,38.774584480657,34.117673577789375,-0.6153953671866452,-0.573663044903608,-0.2645605837257696
B0B6GC25G1,2.0,15.190772063818562,7.739271949999227,28.395507995875366,-5.595386031909281,-1.8696359749996136,-12.197753997937683
B0B6GD6QF8,5.0,50.68844363822007,30.11567037465475,79.58737277542555,-8.137688727644015,-4.02313407493095,-13.91747455508511
B0BHCWWGKS,56.21621621621621,35.98968337892942,29.859236249054142,42.442127685887975,0.6402010985674946,0.5311498755841362,0.754980155950892
B0BLQRDTLL,11.0,40.60980503339352,24.022678165328966,76.2780130286406,-1.691800457581229,-0.1838798332117242,-4.934364820785509
B0BLTGP2JX,0.0,919.6307118906506,648.8139897489799,30.31697568922842,-inf,-inf,-inf
B0BWFT5RGN,21.0,47.127510172292446,32.847951030768606,74.76776537282608,-0.24416715106154507,0.43581185567768543,-1.5603697796583846
B0BZQCZYN7,73.0,639.1422490570855,491.7673601318463,75.04262338896147,-6.755373274754596,-4.736539179888306,0.9720188576854593
B0C18VY3LL,22.0,41.865155556002776,28.420595217129197,43.82505852165548,0.09703838381805563,0.7081547628577638,0.007951885379296475
B0C3WPYJHL,57.25083612040134,154.6191707740274,115.65158965730178,118.78394567920448,-0.7007320984597609,-0.020085600393342284,-0.07479844363139021
B0C4S2Y186,6.0,25.144640269127994,18.54440586818657,35.17022760498297,-2.1907733781879988,-1.0907343113644283,-3.861704600830495
B0C9J86XCZ,759.4108527131783,7557.781730738587,5364.6235992220745,723.5581480215424,-7.952164501911698,-5.064191379482745,0.9527887907269912
B0C9LJNJWZ,0.0,1255.327328855112,1004.2618630840896,13.202894881887293,-inf,-inf,-inf
B0CD8DY9LF,875.0,7557.090039160461,6045.672031328369,719.8157595161094,-6.6366743304690985,-4.909339464375279,0.8226465823041251
B0CDH5Y3N9,0.0,380.7051452097734,208.4431875554798,1075.7065775581443,-inf,-inf,-inf
B0CHBQ7M5H,31.571428571428577,201.44262756411106,172.79432697465265,156.55269994665997,-4.380535714700349,-3.4731234788351504,-2.95868280374036
B0CJ8TNZ67,24.662393162393162,13945.838050422999,9414.12193290803,126.72660649299638,-563.4697805924419,-379.71972488311894,-3.1384553663769115
B0CJMMYYCJ,286.3606557377049,4666.802719325845,3495.750640173087,194.30406028885423,-14.296941028101473,-10.207510250203706,0.6785291777891063
B0CJMRL1WT,385.5260115606937,5059.443822896573,3667.042589966687,177.6402332647857,-11.123482388165813,-7.511790333216936,0.4607736649095586
B0CMY2G83J,0.0,740.4065755228045,370.20328776140224,32.3487238562064,-inf,-inf,-inf
B0CND68C7W,67.0,22.897568877180486,21.324593706532216,25.61636924880972,0.3417547593609028,0.31827751800794346,0.3823338693852196
B0CRRPLF9J,48.0,367.9254124473689,309.32849638520753,188.84431587787518,-5.665112759320185,-4.444343674691823,-1.9342565807890661
B0CT2BZ864,4.619289340101522,494.65644870281477,397.65992396215626,156.92627950106237,-105.08496746643354,-84.08681870389537,-31.97195281506516
